species,image_id,animal_gray_sd,animal_saturation_sd,animal_edge_density,animal_luminance_edge_cv,animal_chromatic_edge_mean,animal_chromatic_edge_cv,gray_contrast_abs,saturation_contrast_abs,lab_colour_distance,luminance_edge_cv_difference,chromatic_edge_cv_difference,gray_sd_difference,saturation_sd_difference,edge_density_difference,chromatic_edge_mean_difference
Dendrodoris nigra,Dendrodoris_nigra_img06,22.825224616570512,35.729512211608714,0.0057779938267945,0.9852433500403084,6.757709503173828,0.6335551424702215,108.9309691034504,50.98229314289807,51.51544528062786,0.0218724287137271,0.1306419272810239,16.9230258974366,11.637940263781537,0.0151499985351276,0.7873945236206055
Dendrodoris nigra,Dendrodoris_nigra_img07,49.55220553898581,43.63543372762875,0.044753634256428,1.6587358472004323,9.66443157196045,1.027011835828903,95.95641496656512,4.491328263883702,39.34550373179012,0.5274089736922185,0.2844461892829001,32.266861607972224,10.20232893868787,0.025965927376525998,0.43814754486083807
Dendrodoris nigra,Dendrodoris_nigra_img08,20.89160636088892,28.263304695947436,0.0058895669835237,1.2478977098275426,4.100343704223633,0.9604795021400052,93.5819423965422,25.84105594752402,42.51200699478172,0.2622680867577147,0.2473808433258888,19.68543336574561,1.2121964253147866,0.005990040928030201,2.0989956855773926
Dendrodoris nigra,Dendrodoris_nigra_img09,29.723985594684475,45.99039597027226,0.0628434987237369,1.1048650717463186,6.496095657348633,0.7997701731592198,60.00320863404103,21.007536963467672,30.742062070024097,0.2788978061483351,0.1896243140140792,19.99069223450307,5.271333912245673,0.1200583142163307,4.849007606506348
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img01,47.99099294616162,35.50154000990255,0.0900590722590262,0.9850286928046628,16.216529846191406,0.9369050021806296,26.259273601371103,2.452644433365535,10.84205409712585,0.0555230052066073,0.0042335854950238,18.563831698201604,11.192417189548308,0.010223807277739791,7.047409057617191
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img10,41.26903484993993,14.599654618885532,0.0990627269650034,0.8648496089865727,6.298354148864746,0.5645763451495184,24.90939279600956,27.806209489028998,13.32280745344858,0.0175943909948496,0.08847625418432,1.4283474043375293,5.81646598755969,0.006371921195649596,2.0326766967773438
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img02,29.289529758830017,50.36231664644735,0.0451444652115948,1.1147110645416796,13.533880233764648,0.7881906818697819,15.947615178475331,22.444414608087243,12.24931036500651,0.2682786317160242,0.0855981236761148,1.6849242281971826,5.655843592609045,0.08486929191263021,14.621337890625
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img03,47.0858115150264,37.30047003150177,0.1440761887768757,0.961257619909212,14.616135597229004,0.6874654389245973,43.17908243260628,5.52968211213436,19.644899702928605,0.230002031343955,0.0906879878380482,3.289283848785189,5.888476362108648,0.14190160145414302,0.3039875030517578
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img04,59.53009993485764,50.90336367344706,0.2100772987058488,0.8795908001770049,36.47794723510742,0.814094729659424,54.04449829137495,65.90473644066488,23.12741502574968,0.1591499346614934,0.0629131676893507,7.134985714117448,25.479333649257214,0.025513950990595197,13.109477996826179
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img05,51.35600904774226,40.85851838343208,0.1539385581564083,0.7744845251621713,20.5900993347168,0.6282418980685942,0.6688439317100574,36.605915168714034,9.639344853567955,0.1083563661434403,0.0937943945058797,1.3736611376134817,2.4856874244624976,0.08639988905642011,3.3086128234863317
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img06,38.4368422226761,38.50874630485787,0.2351654496414709,0.8528370372609513,17.63169288635254,0.5825791844190096,12.150944050786762,42.8161022621227,9.991334966651117,0.2169412629801376,0.0811956670050155,6.669462755926368,2.6430619753890454,0.11043788782404967,0.7946567535400355
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img07,38.91890545230474,51.47123393919138,0.056570995678449,0.964346175742012,20.278152465820312,1.0083730639776245,23.563105773906894,7.72306738099364,12.856406889981471,0.0326318149068648,0.0523326745052201,10.472499546575452,2.098515200748153,0.0658389142314609,11.651992797851562
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img08,34.54232569394523,12.504160246269818,0.089744029842207,0.8543030490748141,5.579165935516357,0.6170626473939816,2.23539763989092,35.17684228506245,12.676074675535006,0.1428481915910712,0.079584582915456,5.291089075705571,0.3183824422906394,0.0910824673316917,0.4175682067871094
Dendrodoris tuberculosa,Dendrodoris_tuberculosa_img09,44.49018366085448,13.726412811077015,0.0880882341646249,0.8086446932715912,7.996356964111328,0.5786892882682305,9.001916234483616,16.22842293824312,12.358428315785645,0.0573336244856171,0.0190374945666145,4.849233676266991,0.985500196666484,0.0148905287890439,0.7066593170166016
Doriprismatica atromarginata,Doriprismatica_atromarginata_img01,56.97519199200873,41.600746264432914,0.0565383932951331,1.632496495198302,15.97511386871338,1.327247173487673,102.79904689409288,94.95778101133256,41.53624826238567,0.6161023204783851,0.3825542577521922,0.25545907361974685,7.625767943809983,0.0582604618884402,12.046490669250487
Doriprismatica atromarginata,Doriprismatica_atromarginata_img10,69.83665479069661,51.50778203522758,0.0308642616358889,1.6829771410600027,10.705090522766112,1.0512020337278034,129.71885977695888,94.57110107996542,54.93408676705175,0.4974564172881082,0.0156429503371373,28.11183398524488,23.27005091654557,0.0265872137962113,1.3033390045165998
Doriprismatica atromarginata,Doriprismatica_atromarginata_img02,59.24811728509265,44.94924572956926,0.0946614428746685,1.552494714872671,23.803285598754883,1.5930186893563882,97.3934637237733,108.8844832352887,42.21208467175677,0.3400467679500105,0.4956752687085366,9.914495727589745,13.253381489700622,0.048587861537082486,26.417394638061523
Doriprismatica atromarginata,Doriprismatica_atromarginata_img04,56.51998547263159,40.40359513787831,0.0950586125593597,1.5828044247304065,19.60661125183105,1.0348342445472358,73.01911662177449,84.207446188677,38.19184704478844,0.3671246561472214,0.2079906256661009,7.8439317304827085,16.845332159951766,0.0370600250622707,1.259740829467777
Doriprismatica atromarginata,Doriprismatica_atromarginata_img05,80.7815648112289,70.12230879925477,0.046924943461853,1.8029490023741208,11.17038631439209,0.8451067911813192,80.19573356116653,84.11850296681277,35.00277593923084,0.6134428551148949,0.1059877529738435,26.463330142691518,9.72383956755074,0.031145291834453998,1.5199861526489258
Doriprismatica atromarginata,Doriprismatica_atromarginata_img06,64.09500271151651,49.553374247342845,0.036638168119801,1.931371858183654,14.590167999267578,1.3591864774591638,77.70147897194727,91.5095448188773,32.66659489755325,0.7275454631531502,0.6203275068527611,9.14765229747789,20.62688836648357,0.023046031530828702,5.434671401977543
Doriprismatica atromarginata,Doriprismatica_atromarginata_img07,54.48399730011505,32.80851009694448,0.0454460066760111,1.6176561840280088,18.459794998168945,1.4387015667813463,83.0809613164094,50.4506838403071,36.184351595321424,0.5814211618630076,0.3581745226352324,3.318503192432729,13.746271102005004,0.024563785163626096,8.912527084350586
Doriprismatica atromarginata,Doriprismatica_atromarginata_img08,83.36757963938524,66.22647733936157,0.0340270812437311,1.9726306107853424,13.161367416381836,1.205625673607429,105.30184385908538,42.23712856626511,44.37701095960468,0.6483413060814407,0.0368571075612402,46.84338016232715,2.6603992284441063,0.029940514354120998,4.182168006896973
Doriprismatica atromarginata,Doriprismatica_atromarginata_img09,74.1331651647171,52.4083649152279,0.0933589078724588,1.7061038758389413,17.783193588256836,1.2082572935207376,82.99228262846364,66.174378851006,37.44629120427053,0.5770914124106268,0.4361147453379973,21.155798995811857,4.750366355942084,0.0532061244450371,7.131071090698246
Glossodoris hikuerensis,Glossodoris_hikuerensis_img01,48.14601775297504,52.0313284986519,0.2348406383150269,0.7879762949480504,37.28950500488281,0.92350637632708,100.33526058352656,123.89396549121084,41.50725129795087,0.2087393230244512,0.0388467758959421,13.49899372999566,7.391027827891968,0.19483128615421602,25.303156852722168
Glossodoris hikuerensis,Glossodoris_hikuerensis_img10,57.70343731644631,46.96477127052173,0.2354995231418681,0.8771501095533374,13.839374542236328,0.5405432233829459,55.55073961212409,62.53477449921138,23.993829110343164,0.1438218878162365,0.0738338954065288,14.449158459418555,16.01748939662116,0.15494536281105079,0.6386861801147461
Glossodoris hikuerensis,Glossodoris_hikuerensis_img02,54.35258924936929,68.6366457254709,0.15832595445885,0.831835957421413,31.44297981262207,1.119674116935475,48.04519222270972,1.9745144806504271,20.71747381746385,0.8202260652838721,0.5812861023608606,2.6820258162188466,25.096815424692977,0.1108178340203748,17.09892177581787
Glossodoris hikuerensis,Glossodoris_hikuerensis_img03,42.62180740339876,44.69631036996053,0.1309717924685762,0.7428120294326896,22.21487617492676,0.8724550620061332,88.17950021558197,36.72289027425154,35.84401402122394,0.2103032809377729,0.0342174080260107,2.7106532442965516,8.471891866397236,0.12083722997438581,12.975077629089359
Glossodoris hikuerensis,Glossodoris_hikuerensis_img04,38.9895283479228,32.836043895927574,0.1800775450476912,0.9015506438192292,17.16960906982422,0.7273603560168944,66.52312355835343,34.00502708423241,29.19461999628307,0.0414130004443852,0.077819825993894,16.11012218443077,12.846059079452587,0.05183733728886278,1.3295984268188459
Glossodoris hikuerensis,Glossodoris_hikuerensis_img05,51.35834951828177,45.555690422675966,0.2548314797748888,0.7424697949170072,31.37162208557129,0.7810202784390463,95.56118193506688,0.8038606679019367,38.61280043429693,0.1651384220500638,0.0957139077000061,19.357497679239437,17.2189709936634,0.1859013214064258,20.330410957336426
Glossodoris hikuerensis,Glossodoris_hikuerensis_img06,51.62464686637655,54.76431935021,0.2394479176408802,0.7946692401843072,25.576032638549805,0.7465506349480622,63.26204390124091,48.17933017684142,26.34799359695893,0.4803715621733675,0.3838982078134825,9.286081769963566,14.594184896184444,0.21221620080215378,14.180901527404785
Glossodoris hikuerensis,Glossodoris_hikuerensis_img07,32.91724837976834,10.317069867756068,0.1369440832532904,0.7280422009220326,23.84713363647461,0.5972907115113568,15.09438017320089,2.4121486663574387,9.95087795028308,0.0043203968839027,0.0197142726609902,6.530062361739752,3.8678349862224213,0.010895085588565778,1.2501964569091797
Glossodoris hikuerensis,Glossodoris_hikuerensis_img08,40.85494243858359,39.959607154121294,0.1665078906119219,0.7307081468239952,17.43634033203125,0.8737536732918646,92.79679323192906,68.97740397903137,39.71247102004902,0.3075226908890413,0.0260516480656674,19.866458169306465,9.216574514630622,0.13627669949800109,6.00897216796875
Glossodoris hikuerensis,Glossodoris_hikuerensis_img09,48.170334735232025,42.03684143498853,0.2593894044274745,0.7455620381675173,24.81301498413086,0.6032530448147099,16.410697977704885,26.77674923772082,16.30377491067236,0.0757659895930011,0.122473218131506,6.197138531315289,1.525755808958678,0.1329285476367735,4.128992080688477
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img01,58.27745661800445,64.38907695750737,0.0509738861730959,1.509501515186337,29.5169620513916,1.0953135976097272,104.73662447831076,25.61300637412269,45.745298634588174,0.1909685291509892,0.0256309325648711,29.583575843546882,16.31927344996076,0.0413947933645767,19.644319534301758
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img10,62.16813156960541,76.10763952496943,0.081751848349381,1.1456591453080682,31.02966690063477,1.0495422990294976,107.11164890379014,4.3570259675401815,51.7713297828844,0.053415134313596,0.0323933045041033,34.377484170292746,32.96706923159291,0.0497622794796894,21.94935989379883
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img02,52.56654774736463,52.73048460624169,0.0320620794405816,1.5468014063592366,19.053119659423828,1.1009421860662816,107.63050971789698,31.81896912282733,43.84440623874345,0.4403260764745957,0.3105727693462958,22.049025264490115,2.3083603574822362,0.005215789102839201,4.326824188232422
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img03,56.63970752082828,47.88057532222964,0.0958743482131502,1.1744340296794886,19.75334930419922,1.0064948934209463,78.42327164064301,49.80267928600352,37.07435524981688,0.064489313646092,0.1086502655412592,9.826999671380328,16.53557488940578,0.0810582687387823,9.181648254394531
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img04,39.55002751412967,58.13149021537227,0.0452089688132158,1.0424097955991496,23.431102752685547,0.8234452177132332,72.73903171108415,27.232862608352637,34.65985148836906,0.0679319246725695,0.1701529834365964,8.266235141158525,16.53613141266201,0.052179330319589795,10.41226005554199
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img05,54.656428641636005,64.71023876438788,0.0423881080935033,1.1279976319724798,24.94875717163086,0.9775449159019944,44.65083757988846,9.960516408523148,23.05177484903462,0.0571712647936084,0.0254381777993922,2.2484049981822523,14.596507571859348,0.027799463142257903,13.756063461303711
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img06,41.99512608311127,62.776081712448594,0.0653925000293978,1.4702912051446475,29.40966796875,1.065248597586791,67.82858315218222,43.969444473911096,30.49316433331721,0.1233204996390739,0.1300970040397955,14.449873556439606,6.950698468545632,0.0496464172652355,19.91366195678711
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img07,61.55696587710623,61.07384188269269,0.0474003132597471,1.1164266479857394,17.240711212158203,0.8635105516059235,71.6389940591323,23.477556319412216,31.90069633839176,0.0784015194804059,0.0376001840661477,5.8978280977634725,11.999870463299729,0.028127706373632898,7.914111137390137
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img08,52.38566512983852,38.05293794919734,0.0390041856551151,0.8565982542918578,16.374595642089844,0.7679586986796978,111.37604046713308,26.640380258828245,46.28745278353304,0.0216132382610725,0.0781237614744921,18.42890535055252,1.566321881679336,0.0336078103507404,8.263382911682129
Goniobranchus collingwoodi,Goniobranchus_collingwoodi_img09,48.97994158272891,58.00626842858227,0.0232158106125917,1.3041492966323882,20.156991958618164,1.1179218265891335,68.32246319045292,35.7640830640065,27.31651854910077,0.1604641346164093,0.0947287026167025,5.854285299701445,1.0223420519779154,0.0144174518935397,9.359267234802246
Goniobranchus daphne,Goniobranchus_daphne_img01,56.48101908676724,65.20409399059693,0.0301022879448385,1.73480124029385,17.927595138549805,1.4470426970399577,117.05102229179047,72.37546058240366,46.536887912674985,0.7146846681486354,0.4277180698830083,24.61782068629702,29.260930639994164,0.0157957413095408,2.900901794433592
Goniobranchus daphne,Goniobranchus_daphne_img10,40.80244501178764,23.05516442938827,0.0116401697909251,1.1827162784992606,8.258382797241211,0.7384556250203532,66.56737429820133,31.88081497279036,25.49451220275207,0.3949049119558544,0.1493919464388644,17.306464938397497,9.277230288550195,0.0080967829880724,0.23115062713623047
Goniobranchus daphne,Goniobranchus_daphne_img02,42.5477909039241,66.62091726369948,0.0182839705251985,1.6993741084706244,14.696025848388672,1.4480923302552255,79.9317722181616,78.94984287165732,32.758325957804914,0.9296508381224636,0.5988762292225158,23.350645948618517,33.89346326235554,0.0115618720939374,4.099132537841797
Goniobranchus daphne,Goniobranchus_daphne_img03,52.45785591695488,65.01571751393617,0.0058799603426799,1.2141704650445089,10.852865219116213,1.0269025085469718,85.84619933483609,17.798269384898333,35.4940086890595,0.2418829718077054,0.4031536240968731,15.277475156115067,29.798888129196328,0.0026841550276848003,1.7771215438842791
Goniobranchus daphne,Goniobranchus_daphne_img04,40.00059425567812,52.334886218804144,0.0135633761032411,1.5705324279834496,7.742461204528809,1.5930791412613987,79.32563968001783,4.724887773007957,34.12130472229838,0.4469771599414556,0.6929824416316028,11.634345820585718,3.0495194580460137,0.0113936249864575,5.646094560623169
Goniobranchus daphne,Goniobranchus_daphne_img05,38.1329574072158,55.037428084815815,0.0323720865122139,0.9062375269149164,10.482316970825195,1.052003246870811,136.0229030487854,102.47623595635888,55.28839760478026,0.2626393227277727,0.3004017487822757,7.544087337625363,3.735923035898921,0.048248849800584005,2.992852210998535
Goniobranchus daphne,Goniobranchus_daphne_img06,42.62389885853198,31.160483611233783,0.0084193043102517,1.5892973170364928,7.111265659332275,1.288318663645224,68.6852631214782,11.738834625494402,27.798029918031688,0.7917449069319787,0.7349450284499764,10.922653905099999,7.125198304649732,0.0070366853070987,1.2681703567504883
Goniobranchus daphne,Goniobranchus_daphne_img07,37.62109030875115,43.11918739730374,0.0168308190998628,1.1746072013200102,9.16079044342041,1.005572475336477,76.38339679189286,8.612425160949968,29.64473076965464,0.5150296647079595,0.3063501444642504,8.721658748769048,12.026369576438718,0.015683530431376,0.4154510498046875
Goniobranchus daphne,Goniobranchus_daphne_img08,47.88727436418895,60.65955451752797,0.0695912722802704,1.4962189654935003,28.814977645874023,1.4066533323157269,88.58883410421406,86.62365247741955,36.333978118690254,0.5449672078177141,0.3178716006362723,8.62208152684913,4.8605967401304255,0.0187397929147275,7.298107147216797
Goniobranchus daphne,Goniobranchus_daphne_img09,57.56740170376616,44.2883734855676,0.0253651336233685,1.4102596649415688,12.637721061706545,1.375163517854546,76.78914264258634,26.220801039758957,32.05597136235152,0.3466064295317821,0.3040952359954181,12.36667875467164,7.929287092214054,0.0289189617153846,0.7021722793579119
Goniobranchus splendidus,Goniobranchus_splendidus_img01,69.51063311480777,66.6966665753261,0.0244921115845635,1.4537004090493175,14.07874870300293,1.2361549473745816,86.84092777507816,43.71535190846734,38.59129074861547,0.207276359483143,0.0390850850914574,14.119582152073697,19.102866530966423,0.0172061288372635,5.087747573852539
Goniobranchus splendidus,Goniobranchus_splendidus_img10,75.96698030269488,79.29030716878692,0.0689151516948901,1.4827822584667754,27.14831924438477,1.1147857967569272,41.57613758461309,10.907796315346232,17.859823201276555,0.4102803613542403,0.1422558458008491,18.28713381213651,31.445438629271564,0.06399028014271979,2.1031475067138707
Goniobranchus splendidus,Goniobranchus_splendidus_img02,45.06498765715736,57.723276144690544,0.0010006716097866,1.424029480859392,5.835175037384033,1.284082476380108,100.8951423348598,72.31263977290854,40.01558177586895,0.4608788279424101,0.5245819193659063,8.293143769072422,3.400500189614739,0.022659469787160397,3.034454822540283
Goniobranchus splendidus,Goniobranchus_splendidus_img03,53.137744372413785,66.24364388902103,0.0357676825761932,1.90507293612438,13.351766586303713,1.4644155121353464,70.48829340856132,68.0078752311769,34.53782913631317,0.6942150072166124,0.7133526586808453,13.089413374922117,2.902971515889597,0.052483532876370004,3.7400207519531232
Goniobranchus splendidus,Goniobranchus_splendidus_img04,72.08095271631998,83.02590597772331,0.0368427944443441,1.5370988063862294,17.599668502807617,1.3783899831965922,66.70390641301114,7.843678207515609,29.0132944739526,0.6305784192018258,0.4319483083730816,12.420927028819108,26.918866531258573,0.008981227162816002,1.50213623046875
Goniobranchus splendidus,Goniobranchus_splendidus_img05,54.539304400763726,59.50077903457135,0.0376823778271953,1.1964776522513072,16.629858016967773,1.2520542021955916,125.86948366719422,87.7766717407721,51.941483712673545,0.0245302004737657,0.1254807896162957,18.81675226103846,20.76902167270316,0.0161108891060847,5.621308326721191
Goniobranchus splendidus,Goniobranchus_splendidus_img06,63.00378340419292,99.3799232028036,0.0297788998438796,1.7178119777298155,16.75607681274414,1.4165382851015538,63.57097916192083,10.647213371822232,29.40453478944874,0.708827305763658,0.63447031951531,19.855238893984186,31.616371506326786,0.014149329794157499,5.665065765380861
Goniobranchus splendidus,Goniobranchus_splendidus_img07,44.742225524933005,74.00880590540314,0.0131100700829348,1.5139936699847645,12.290478706359863,1.7301091964997717,68.65700153752478,33.581904288106074,27.263855712249825,0.3065578263804001,0.5143859627082543,11.820205516601582,30.483913213226643,0.0050132833343958,4.655714511871338
Goniobranchus splendidus,Goniobranchus_splendidus_img08,51.46070882507707,40.31101669148626,0.0917903150376259,1.4607671474151378,28.369525909423828,1.022664346345339,39.85379081637339,9.522543441183096,15.335745537702367,0.7181816701557838,0.4136000232133116,16.685606092594703,17.824818005409384,0.10806187076482039,7.231515884399418
Goniobranchus splendidus,Goniobranchus_splendidus_img09,39.80169047114069,43.85427552457532,0.0292505935227629,1.884148669565045,16.408403396606445,1.8017129215624483,56.26060400388712,19.43973643450866,22.327872352813294,0.9395191980076344,0.8508122047592026,8.76546560232055,15.978759997010652,0.049138824878326305,4.125112533569336
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img01,48.91443373305189,79.58257458890432,0.0110293032726414,1.5263322436089848,20.02779006958008,1.3146991570741111,25.58198448795696,18.03768582909241,15.486075742727518,0.2218968071208369,0.4386624828381862,4.1958081348808705,42.46236485957379,0.0031681786085414002,8.588036537170414
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img10,33.06395765853594,32.59714347036911,0.0050548380364968,1.326697014529039,11.047067642211914,1.4762720687449336,170.18599181948483,144.61289702350504,68.38588924732451,0.035228236985648,0.5062428446766877,3.48392727491634,22.59055953423662,0.0006208255666700999,3.8527565002441406
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img02,21.35998900878396,21.805508071456195,0.0080244101512821,1.143885513636793,6.932835102081299,1.422123720760875,63.41742192634607,143.77691032551525,40.59430568489753,0.1068739831169278,0.6447756851114038,20.922739945686384,30.879734133584783,0.027977191117415402,2.092562198638918
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img03,37.79917523065699,71.02058498149769,0.0325099342809108,1.7497101173243044,14.330245971679688,1.5875118591658175,100.53385775632324,60.7679735561055,41.616988896794936,0.4753021797852284,0.520717135595401,7.169973224289144,46.37619499772093,0.0137905250585964,4.6850385665893555
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img04,46.253653749369086,29.26489817156358,0.0092319559443836,1.7693965993450906,8.73220157623291,1.1322574419991662,160.3281244927818,69.08546449702612,66.84936876163508,0.0759091319048228,0.0727788166851737,31.109905052327406,26.40135889328314,0.0037996929025287006,4.043825149536133
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img05,46.38651952887718,80.27014498654647,0.0373890088792896,1.3379800282505738,21.1069450378418,1.3958723375261315,103.29063960945008,12.992915681768793,43.60125753377964,0.085332912184707,0.1416784240753978,9.922218929081197,35.88506238860954,0.007609972960433399,3.2081279754638707
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img06,45.470886984422194,68.52010673762868,0.0052897501354303,0.9284203015330676,9.969891548156738,1.0348010735218198,92.96836675834136,30.646105968793734,44.70576458035016,0.2943707274562973,0.1391404816359673,3.069074226950711,34.485161898490446,0.0028546249726952,3.9546713829040527
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img07,43.28079775333392,94.12974727507834,0.0305655307396933,1.3654504332769395,19.65419006347656,1.9709160774717267,97.9605659287279,30.70322164093565,39.71684032571663,0.1874611146310238,0.5375564759626017,9.672167347856487,35.24453857939929,0.0171748225106099,12.2715048789978
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img08,43.77813415694354,76.80324500910697,0.0242153258137554,1.5410682316430364,19.336639404296875,1.5892934363178104,131.45567137831424,119.48548645568452,55.906883041734105,0.532811559865388,0.3212418916533162,27.879808816812435,13.693210789983311,0.0134337245367042,11.436031341552734
Goniobranchus tasmaniensis,Goniobranchus_tasmaniensis_img09,39.6251609199618,54.35502223438984,0.0037168288900764,1.3035601482423225,13.827783584594728,1.6733746764194748,148.00042677465595,70.47660406112016,61.27603797403975,0.0841740030927873,0.2108591369064645,28.889887935211476,34.96446568421886,0.0010516876042419997,6.288540840148928
Goniobranchus tinctorius,Goniobranchus_tinctorius_img01,53.873792411771454,67.26001594410542,0.0650917787995999,1.1271558871609788,20.64970016479492,0.7398698919953928,56.63511425335986,10.10784492894672,30.57214285752351,0.3212156436076201,0.0974107438333444,1.7324337861053039,25.506937972175876,0.0257171806532233,11.367409706115719
Goniobranchus tinctorius,Goniobranchus_tinctorius_img02,44.7527693308122,76.61598041222231,0.0806580176733279,1.0241423428179306,19.37761878967285,0.801195202143265,18.75699277742234,42.196849887848856,10.821509338280531,0.2279932945112852,0.347136065174214,12.988547985257632,6.296443523978709,0.0029857386504873046,2.8800106048583984
Goniobranchus tinctorius,Goniobranchus_tinctorius_img03,49.016447469952446,65.73787331568026,0.1655264930337153,1.0837322024822025,68.34859466552734,0.8439388376760755,83.71222473201988,86.7933961253338,35.202841798974404,0.0359628290036948,0.071317822692134,10.977230677813353,11.167477700685978,0.1088857756975665,47.57560920715332
Goniobranchus tinctorius,Goniobranchus_tinctorius_img04,30.30419109294864,45.574685665378375,0.0938733377861436,1.2425972770274012,22.22192001342773,0.7614051224108177,51.56423008773493,22.333814776061097,21.88644293644022,0.0102555389765568,0.1303709267330569,2.1040418496565785,6.261407940317916,0.0683672191921883,11.620474815368649
Goniobranchus tinctorius,Goniobranchus_tinctorius_img05,37.66966203724483,45.988641997213406,0.0530077664332841,0.8889189625540748,23.62299919128418,0.6760627052087341,26.785969836334203,48.649748690429085,22.64854378144069,0.1966024356360656,0.0046327010556803,0.2588093156250153,11.023866725593514,0.0469875996213832,11.8222074508667
Goniobranchus tinctorius,Goniobranchus_tinctorius_img06,48.61601724375751,52.6588239007714,0.1147397440194824,0.9505516557622804,18.394081115722656,0.8933533019570302,96.89584557879805,29.45047224311081,41.53521705914805,0.7004978399268323,0.6266727966988715,21.914984981360448,11.82949333119052,0.08150362190421132,11.870759010314941
Goniobranchus tinctorius,Goniobranchus_tinctorius_img07,64.79321584469348,69.44570532285968,0.1179814640590908,1.110341838053811,26.538803100585938,1.0368861495808244,86.54982949812428,28.517126142953146,34.89417483293626,0.1056153890220428,0.0380164721586936,10.74123638476734,24.226591634792094,0.053145917948573096,10.57986354827881
Goniobranchus tinctorius,Goniobranchus_tinctorius_img08,53.087763270695866,35.42061320240125,0.0655275210430764,1.0579321826386925,10.97373104095459,0.8232362089482637,83.94774775955997,5.584489039422536,34.155758412542106,0.2697608464306222,0.1700443199123232,8.383858092611383,11.067741562797426,0.043858215773710796,4.381414890289307
Goniobranchus tinctorius,Goniobranchus_tinctorius_img09,58.64401317089124,70.2191664901283,0.2200886972553093,0.7673431639237296,47.54937362670898,0.7323584373671006,55.87576441774162,18.526251531043517,32.19479120902227,0.1267503419168988,0.005361899094984,9.346493407879237,19.213077677969068,0.06626501087167411,23.440944671630852
Halgerda aurantiomaculata,Halgerda_aurantiomaculata_img01,36.52144266453629,72.62046645169005,0.0182401407669384,1.7501310246446555,20.93841552734375,1.2333350337409452,47.79316023523123,16.966625252762356,24.952064446040247,0.6133710536230799,0.2799191756052154,27.291923099643903,1.7184240231107282,0.0880788315377079,5.041187286376953
Halgerda aurantiomaculata,Halgerda_aurantiomaculata_img10,33.98540280136179,67.26677750608374,0.0156269887287692,1.096778866898083,20.62950897216797,1.1974475499001276,38.58363203498627,16.65233609837422,20.32288873970201,0.3520876584659584,0.120878875656482,24.198021321021294,5.156216645117084,0.1053780854023049,0.6235141754150391
Halgerda aurantiomaculata,Halgerda_aurantiomaculata_img02,27.12251739563624,101.76585116987032,0.0439204291461779,1.577080491402007,28.990198135375977,1.7681320736803938,52.07554771662585,43.36812520731311,24.07623631947908,0.6639224203158895,0.8990925131573944,25.554791764491792,26.39440487824818,0.0642101343035719,17.73295783996582
Halgerda aurantiomaculata,Halgerda_aurantiomaculata_img03,33.221738681642115,66.73058667553744,0.0007934601725883,0.9842353144383232,29.037681579589844,1.0106600662580691,7.870524892223671,64.60770737389927,14.495050981250513,0.1294374347142021,0.080783417776852,1.5455520992656488,27.04644415294507,0.0214502497590572,14.18953800201416
Halgerda aurantiomaculata,Halgerda_aurantiomaculata_img04,20.65141252169297,73.69499259371744,0.0084902932466522,1.7677253771773564,24.94417762756348,1.227136581904801,2.5300349313856145,4.706321788213387,3.429586022813468,0.7025985577523959,0.3356336695680563,27.216370804720235,16.25429377736249,0.0763719141680331,5.713626861572266
Halgerda aurantiomaculata,Halgerda_aurantiomaculata_img05,53.106366927214566,85.02587981836301,0.0045692203926182,1.17629370616616,30.33317756652832,1.5630764165547562,110.25302726946816,52.646917320073655,49.406619806326646,0.4528036793242689,0.3185118499861818,5.096440065021206,12.904102795143046,0.0700672924031257,6.553314208984375
