col_mean,col_sd,col_cov,col_skew,col_kurtosis,lum_mean,lum_sd,lum_cov,lum_skew,lum_kurtosis,col_mean_hrz,col_sd_hrz,col_cov_hrz,col_skew_hrz,col_kurtosis_hrz,col_mean_vrt,col_sd_vrt,col_cov_vrt,col_skew_vrt,col_kurtosis_vrt,lum_mean_hrz,lum_sd_hrz,lum_cov_hrz,lum_skew_hrz,lum_kurtosis_hrz,lum_mean_vrt,lum_sd_vrt,lum_cov_vrt,lum_skew_vrt,lum_kurtosis_vrt,gabrat,caa_sc,caa_jc,caa_st,caa_jt,caa_hc,caa_qc,caa_ht,caa_qt,caa_scpl,caa_qcpl,caa_c,caa_sc_hrz,caa_sc_vrt,caa_jc_hrz,caa_jc_vrt,caa_st_hrz,caa_st_vrt,caa_jt_hrz,caa_jt_vrt,caa_hc_hrz,caa_hc_vrt,caa_qc_hrz,caa_qc_vrt,caa_ht_hrz,caa_ht_vrt,caa_qt_hrz,caa_qt_vrt,caa_scpl_hrz,caa_scpl_vrt,caa_qcpl_hrz,caa_qcpl_vrt,caa_c_hrz,caa_c_vrt,caa_pt,caa_pt_hrz,caa_pt_vrt,caa_asp,vca_ml,vca_sl,vca_cvl,vca_mdmax,vca_sdmax,vca_cvdmax,vca_mssat,vca_sssat,vca_cvssat,vca_msl,vca_ssl,vca_cvsl,vca_ms,vca_ss,vca_cvs,vca_ml_hrz,vca_sl_hrz,vca_cvl_hrz,vca_ml_vrt,vca_sl_vrt,vca_cvl_vrt,vca_mdmax_hrz,vca_sdmax_hrz,vca_cvdmax_hrz,vca_mdmax_vrt,vca_sdmax_vrt,vca_cvdmax_vrt,vca_mssat_hrz,vca_sssat_hrz,vca_cvssat_hrz,vca_mssat_vrt,vca_sssat_vrt,vca_cvssat_vrt,vca_msl_hrz,vca_ssl_hrz,vca_cvsl_hrz,vca_msl_vrt,vca_ssl_vrt,vca_cvsl_vrt,vca_ms_hrz,vca_ss_hrz,vca_cvs_hrz,vca_ms_vrt,vca_ss_vrt,vca_cvs_vrt,bsa_bml,bsa_bsl,bsa_bcvl,bsa_bmdmax,bsa_bsdmax,bsa_bcvdmax,bsa_bmssat,bsa_bsssat,bsa_bcvssat,bsa_bmsl,bsa_bssl,bsa_bcvsl,bsa_bms,bsa_bss,bsa_bcvs,bsa_bml_hrz,bsa_bsl_hrz,bsa_bcvl_hrz,bsa_bml_vrt,bsa_bsl_vrt,bsa_bcvl_vrt,bsa_bmdmax_hrz,bsa_bsdmax_hrz,bsa_bcvdmax_hrz,bsa_bmdmax_vrt,bsa_bsdmax_vrt,bsa_bcvdmax_vrt,bsa_bmssat_hrz,bsa_bsssat_hrz,bsa_bcvssat_hrz,bsa_bmssat_vrt,bsa_bsssat_vrt,bsa_bcvssat_vrt,bsa_bmsl_hrz,bsa_bssl_hrz,bsa_bcvsl_hrz,bsa_bmsl_vrt,bsa_bssl_vrt,bsa_bcvsl_vrt,bsa_bms_hrz,bsa_bss_hrz,bsa_bcvs_hrz,bsa_bms_vrt,bsa_bss_vrt,bsa_bcvs_vrt,roi,dist,species,individual,database,site,daytime,source_dataset
0.175378892,0.29992748,1.710168641,2.290587352,12.21194085,0.657666057,1.096987727,1.668001132,2.150833347,11.41037045,0.091976906,0.199762979,2.171881916,4.052611658,31.07613866,0.085366116,0.185005507,2.1672007,3.846414635,26.04148475,0.346685416,0.716331219,2.066228304,3.545757526,25.11791494,0.311514206,0.669079208,2.147828879,4.045017358,31.04579605,0.141446691,1.941436496,0.485359124,1.070838736,0.178473123,0.698795041,0.50407407,0.166776332,0.151806359,0.331916123,0.327940214,0.019468566,1.940159632,1.942706459,0.485039908,0.485676615,1.077263537,1.06357651,0.179543923,0.177262752,0.697787948,0.699791468,0.635153962,0.636977645,0.177312289,0.154368602,0.12790378,0.111353408,0.332291915,0.331469683,0.381528871,0.374165527,0.020730934,0.018207786,2547.097755,47.23709456,53.92155844,0.466960494,0.251942022,0.073249358,0.290738947,0.235786273,0.013614084,0.057739086,5.697131704,0.331318311,0.058155284,19.2420987,9.130577768,0.474510494,2.949363744,1.965225691,0.666321913,0.252681854,0.072969551,0.288780337,0.252511856,0.073062885,0.289344373,0.235838322,0.012771573,0.054153933,0.235800517,0.013159357,0.055807159,5.697639406,0.315174878,0.055316747,5.696941058,0.322529396,0.056614487,19.24597969,9.131987813,0.474488073,19.23823256,9.129170713,0.474532714,2.949295009,1.965231351,0.666339361,2.949432216,1.965220049,0.666304531,0.267755436,0.025050353,0.093556841,0.039287765,0.108685912,2.766406054,0.044922441,0.090884398,2.023140231,10.98469268,1.152633423,0.104930876,0.680726345,0.795789944,1.169030624,0.267931898,0.025319918,0.09450132,0.267554772,0.024737955,0.092459407,0.040810358,0.113590659,2.78337815,0.03755636,0.102783518,2.736780618,0.046201659,0.0950252,2.05674868,0.043467788,0.085898888,1.976150433,10.99241825,1.163760595,0.105869388,10.97590761,1.139752814,0.103841327,0.691087388,0.826736528,1.196283628,0.668944359,0.758809911,1.134339352,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_18_NP_D_RAW_AOB,animals_on_background,NP,D,colour_defence_2024
0.240512984,0.430159879,1.78851001,3.919424536,31.18041103,0.800230009,1.326322772,1.657426937,3.061994311,19.99893574,0.117825824,0.259296226,2.200673989,5.539894342,58.93447906,0.125072877,0.286811284,2.29315332,6.062667652,68.43547363,0.390606087,0.798060769,2.043134493,4.639103381,42.83185926,0.410738427,0.876399824,2.133717632,5.020854598,48.77325187,0.196443819,2.206372155,0.441274431,2.345301206,0.234530121,0.945265346,0.587326382,1.121473063,0.625906034,0.337902276,0.606616208,0.022278907,2.208915595,2.203824712,0.441783119,0.440764942,2.210942325,2.458803685,0.221094232,0.245880368,0.946408614,0.94411321,0.528200705,0.526919615,1.09497755,1.138105339,0.680347805,0.707144606,0.331438676,0.343322655,0.604274255,0.617032111,0.021298833,0.023258681,1929.695442,45.9509296,41.99469866,0.522492482,0.2515716,0.094461689,0.375486299,0.199540816,0.033323721,0.167002031,4.826969349,0.694883717,0.143958593,19.68627541,9.198851251,0.467272303,3.345625007,2.271794313,0.679034354,0.253081182,0.093664789,0.370097801,0.253326993,0.093511687,0.369134319,0.20008505,0.032219771,0.161030376,0.200152911,0.032170356,0.160728894,4.837472986,0.670997765,0.138708323,4.838478074,0.671154406,0.138711883,19.68071093,9.20033328,0.467479722,19.69184936,9.197362242,0.467064422,3.345283888,2.271294655,0.678954232,3.345966705,2.272294648,0.679114542,0.294288652,0.053338895,0.181246863,0.132684271,0.209375388,1.577997051,0.115901557,0.192020147,1.656752099,12.16443891,2.365086431,0.194426266,1.471571998,1.518833276,1.032116185,0.293105219,0.053806966,0.183575599,0.295372035,0.052878907,0.179024758,0.127360799,0.21510417,1.68893547,0.137557684,0.203843705,1.481877994,0.113568272,0.199415993,1.755912891,0.118037579,0.184959536,1.566954669,12.11273782,2.381202314,0.19658663,12.21176906,2.349039229,0.192358635,1.435963458,1.556412444,1.083880258,1.504170105,1.482697343,0.985724512,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_17_NP_D_RAW_AOB,animals_on_background,NP,D,colour_defence_2024
0.274886644,0.545227448,1.983462857,4.367966094,35.0927324,0.972506492,1.585823547,1.630656,2.971397284,19.52303664,0.129268947,0.301987066,2.336114538,6.428098271,73.93318107,0.14878968,0.359627066,2.417016203,6.648127667,82.22562944,0.504668759,0.993844205,1.969300035,4.421662792,37.55381263,0.468844317,0.969775983,2.068439242,5.186588223,51.54641407,0.244309711,2.27312472,0.324732103,3.75583912,0.178849482,1.071613024,0.550700157,1.957208579,0.690808754,0.251790792,0.620754455,0.030566602,2.27041986,2.275818243,0.324345694,0.325116892,3.590270959,3.913941614,0.170965284,0.186378172,1.070348714,1.072841247,0.377786133,0.378665888,1.922924435,1.970745677,0.988187679,1.012762937,0.247655489,0.255747532,0.682986906,0.695714412,0.030749507,0.030384038,1005.893825,31.52084698,31.91201764,0.496916656,0.218060633,0.080859151,0.370810403,0.171612836,0.032012841,0.186541063,4.116289533,0.730797858,0.177538011,18.999937,10.69485654,0.562889053,4.457600701,2.779539536,0.623550587,0.220195155,0.079856631,0.36266298,0.219978029,0.080013921,0.363735968,0.172519049,0.030574851,0.177225941,0.172458266,0.030572749,0.177276217,4.1356441,0.699253791,0.169079779,4.134829568,0.697626343,0.168719492,19.00546922,10.69475647,0.562719939,18.99441717,10.69495306,0.563057711,4.458220479,2.779837269,0.623530685,4.456982311,2.779242276,0.623570408,0.272033482,0.089125227,0.327625947,0.180050269,0.220490075,1.224602861,0.179275816,0.20610942,1.149677764,11.25615385,3.878681323,0.344583183,2.288193186,2.204386493,0.963374293,0.273855957,0.089935541,0.328404544,0.27019252,0.088258559,0.326650636,0.176161492,0.213398203,1.211378268,0.183978492,0.227357734,1.235784309,0.173688501,0.198975143,1.14558616,0.184919806,0.212915573,1.151394099,11.33957288,3.937882122,0.347268999,11.17188868,3.815981546,0.341569958,2.133489952,2.071182887,0.970795707,2.444465626,2.32012579,0.949134144,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_16_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.302744368,0.539399978,1.781701113,3.819768785,29.39800213,0.937565189,1.538197889,1.640630333,3.042149748,19.36466917,0.142341533,0.309438293,2.17391429,5.537931805,57.18995699,0.162628033,0.353332852,2.172644192,5.189247946,50.0613378,0.480601401,0.963789998,2.005383247,4.64034912,41.32881219,0.457960097,0.921980066,2.013232314,5.070066165,50.96801386,0.36656228,2.600177769,0.371453967,3.358647908,0.159935615,1.157356619,0.594763648,1.610800352,0.568541848,0.265694791,0.581652748,0.03943087,2.598021607,2.602320724,0.371145944,0.371760103,3.129663017,3.610710044,0.149031572,0.171938574,1.156894991,1.15780704,0.427205888,0.408655085,1.539958244,1.675009831,0.791381989,0.860784775,0.260088758,0.271849338,0.609293939,0.63471993,0.040053086,0.038810277,593.5722839,23.96686547,24.76637108,0.491797122,0.439734533,0.161402817,0.367046037,0.14287687,0.031674324,0.221689654,3.392333783,0.742246915,0.218801263,21.77381192,10.6708305,0.490076361,3.625044653,2.916825067,0.804631486,0.444189776,0.159429795,0.358922703,0.443871519,0.159469084,0.359268566,0.14314349,0.031120568,0.217408199,0.143185304,0.03108165,0.217072903,3.397505914,0.731205987,0.215218459,3.398572873,0.730327139,0.214892299,21.77919993,10.67202574,0.490009999,21.76844491,10.66963664,0.490142345,3.624731842,2.916731608,0.804675141,3.625356244,2.916918121,0.804587997,0.247760042,0.074304464,0.299904953,0.203542603,0.129950459,0.638443532,0.192822408,0.111557825,0.57855218,10.19724901,3.358199217,0.329324038,1.889180803,1.476589125,0.781602864,0.245910862,0.072252462,0.293815659,0.249663462,0.076602218,0.306821899,0.199940405,0.121035722,0.605358993,0.207250459,0.138877962,0.670097247,0.190473485,0.103602826,0.543922561,0.195240229,0.119527316,0.61220639,10.11468511,3.280490601,0.324329484,10.28223464,3.447564122,0.335293275,1.809833362,1.378299996,0.761561824,1.970855625,1.572091729,0.797669657,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_15_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.179372391,0.307346698,1.713455991,3.098986983,18.93822484,0.886845265,1.47439628,1.662518072,2.480539705,12.41851852,0.094766684,0.205553952,2.169052911,4.904253557,41.50550218,0.086697867,0.1800034,2.076214866,4.499488951,37.77327439,0.479165286,0.982859573,2.051191105,3.83286805,25.11658078,0.40804017,0.841681967,2.06274291,4.10176809,30.2709361,0.11990833,1.540964467,0.385241117,2.674727251,0.445787875,0.666508262,0.480784082,1.089562545,0.78595324,0.415514496,0.633368661,0.030613722,1.533555287,1.548350196,0.383388822,0.387087549,2.69642284,2.641536874,0.449403807,0.440256146,0.661783266,0.671165405,0.477375718,0.484143501,1.086733843,1.089652358,0.783912763,0.786018027,0.416396314,0.413671847,0.630644241,0.635080764,0.033350238,0.027882877,1010.534663,28.98479363,34.86430424,0.453957763,0.183750391,0.046967029,0.255602338,0.187119326,0.024221427,0.129443751,4.48256314,0.493803058,0.110160871,14.23253409,6.724226939,0.472454652,2.245095405,1.808547019,0.805554639,0.18578024,0.045348538,0.244097746,0.185340637,0.045745155,0.246816651,0.187604778,0.023102857,0.123146421,0.187463769,0.023352637,0.124571468,4.490035649,0.469291252,0.10451838,4.487622432,0.474425397,0.105718653,14.24497444,6.724534635,0.47206365,14.22018935,6.723891257,0.47284119,2.24504797,1.809508745,0.806000036,2.245142477,1.807592178,0.805112458,0.215751295,0.071854736,0.333044286,0.127275821,0.117383497,0.922276485,0.115195418,0.096721875,0.839633002,8.813663758,3.122832492,0.35431718,1.233023024,0.659743119,0.535061476,0.217256189,0.073936598,0.340319872,0.213955047,0.069230897,0.323576835,0.127217455,0.111147917,0.873684485,0.127345487,0.124417806,0.977009933,0.114666581,0.090653704,0.79058522,0.11582664,0.103495434,0.893537392,8.879655858,3.213550365,0.361900328,8.734895314,3.008449439,0.344417343,1.238088692,0.63729072,0.514737534,1.226976622,0.685515111,0.558702667,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_14_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.326408315,0.560329427,1.716651817,3.172584042,20.71067786,0.841189229,1.412172115,1.678780549,3.433746844,23.88271828,0.15633,0.325351248,2.081182423,4.464457149,36.81789303,0.172403877,0.366699645,2.126980268,4.863280005,45.65407269,0.435814143,0.889246688,2.040426412,4.940576891,45.83941375,0.406166211,0.865658909,2.131292276,6.062702067,67.2550862,0.30955945,2.547225548,0.363889364,4.278214372,0.203724494,1.141970327,0.586856658,1.789363867,0.67803145,0.283806929,0.632444054,0.032831387,2.546273516,2.54817307,0.363753359,0.364024724,4.103599717,4.450466301,0.19540951,0.211926967,1.141725646,1.142212351,0.432626314,0.432810738,1.755680992,1.817992625,0.902241551,0.934263397,0.279581435,0.287975845,0.667433933,0.683537067,0.033038625,0.032624618,867.8342005,29.26760333,29.65170023,0.496740483,0.272935007,0.086404629,0.316575841,0.190377935,0.044291201,0.232648816,4.538793849,1.066719131,0.2350226,15.81828553,11.38216037,0.719557145,5.116232117,3.446606228,0.673661036,0.274713903,0.085364105,0.310738203,0.274581113,0.085422804,0.311102258,0.190808528,0.042706849,0.223820443,0.190717023,0.042724364,0.224019668,4.548120076,1.029400529,0.22633539,4.545944277,1.029545158,0.226475534,15.82043678,11.38371016,0.719557261,15.81614006,11.38061406,0.719556985,5.116673176,3.447074029,0.673694393,5.115792244,3.446139555,0.673627738,0.234785424,0.08051939,0.342948844,0.222072522,0.216105015,0.973128114,0.21955854,0.206292195,0.939577186,9.65681506,3.652754196,0.378256617,2.446486917,2.136740131,0.873391195,0.234322207,0.077677936,0.331500531,0.235253458,0.083289182,0.354040201,0.217573712,0.217499704,0.999659852,0.226618118,0.214583479,0.946894631,0.215165908,0.207714939,0.96537105,0.223996852,0.204741566,0.91403769,9.629595937,3.506533347,0.364141276,9.684317248,3.794564026,0.391825663,2.346588929,2.078006675,0.885543543,2.547423791,2.18950871,0.8594992,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_13_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.271413824,0.491977505,1.812647189,3.793756169,28.80580651,0.870198413,1.477517541,1.697908797,3.087683982,19.54733126,0.130512978,0.280135653,2.146419902,4.773733228,42.47707951,0.143481641,0.324666706,2.262775256,5.623165201,58.58172164,0.449221419,0.92719718,2.064009282,4.635295006,41.84381995,0.421856315,0.907863164,2.152067259,5.353337851,53.85966684,0.230675569,1.513517515,0.216216788,3.165435646,0.150735031,0.726726366,0.373463475,1.759717273,0.608820394,0.183475909,0.491141935,0.026074245,1.510279386,1.516741342,0.215754198,0.216677335,2.798421398,3.638764756,0.133258162,0.173274512,0.725021158,0.728407869,0.250840106,0.252011827,1.612565483,1.897920881,0.828694729,0.975338395,0.17450618,0.194975923,0.539767417,0.613675111,0.027289871,0.024861854,1398.023912,35.64363277,39.22226225,0.476099735,0.249063802,0.066437556,0.266749145,0.197344814,0.032582571,0.165104775,4.719587834,0.730663504,0.154815109,19.63116355,8.446634536,0.430266628,4.759679415,3.042805345,0.639287876,0.251520726,0.064346821,0.25583109,0.251292633,0.064423899,0.256370026,0.198242711,0.030661867,0.154668318,0.198243989,0.030705621,0.154888033,4.738274577,0.6860432,0.144787557,4.738666037,0.687177684,0.145015006,19.64133185,8.444791717,0.429950055,19.62104755,8.448453311,0.430581155,4.759842369,3.042766838,0.6392579,4.7595173,3.042843644,0.639317698,0.273476025,0.087440186,0.319736204,0.192025367,0.26735443,1.392287042,0.184430074,0.247999022,1.344677777,11.32623724,3.885038735,0.343012304,2.087872941,1.932124825,0.925403451,0.276347105,0.08292186,0.300064153,0.270332936,0.092024177,0.340410525,0.180009142,0.26560962,1.475534058,0.205180017,0.268599744,1.3090931,0.174421765,0.246604219,1.413838568,0.195386576,0.249029185,1.274546032,11.4429834,3.703823945,0.323676424,11.19843047,4.070127112,0.36345514,1.925973668,1.808674868,0.939096363,2.265110653,2.043285504,0.902068736,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_12_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.152126631,0.291519478,1.916294836,4.800490521,48.78447071,0.720448283,1.318075049,1.829520703,3.71261015,26.62688781,0.076672631,0.173971247,2.269013667,5.818181478,66.68786499,0.076758156,0.180395065,2.350174564,6.60338499,93.17238937,0.376828634,0.82716781,2.195076845,5.22122409,50.07709853,0.344476411,0.788950742,2.290289602,5.948952242,65.08839932,0.203981155,1.1643215,0.194053583,2.866080362,0.191072024,0.358157504,0.199891509,1.324478894,0.636939711,0.192562804,0.41841561,0.011035,1.163644935,1.164996407,0.193940823,0.194166068,2.80642132,2.922618324,0.187094755,0.194841222,0.357119121,0.359183838,0.171737995,0.184583979,1.30437252,1.336714976,0.727984164,0.746034833,0.190517789,0.194503645,0.44986108,0.465309406,0.011311529,0.010759109,8036.443781,87.40538117,91.94449671,0.487345641,0.381260978,0.073419909,0.192571266,0.160078898,0.027845062,0.173945861,3.776765826,0.665496927,0.176208152,23.28708648,9.810333106,0.421277823,4.777718075,2.791823633,0.584342481,0.383305104,0.069891364,0.182338725,0.383191922,0.070038701,0.18277708,0.160776839,0.026046037,0.162001173,0.160670685,0.026337075,0.163919604,3.79294018,0.623369144,0.164349849,3.790444688,0.63009737,0.1662331,23.29108927,9.808143312,0.421111404,23.28309515,9.81251419,0.421443718,4.778249257,2.792219993,0.584360472,4.777188414,2.791428232,0.5843245,0.345117781,0.071365048,0.206784617,0.413372505,0.177363531,0.429064655,0.415843622,0.166866907,0.401273214,14.46542246,3.165300439,0.218818389,2.684215767,1.214253898,0.452368216,0.344589125,0.072777473,0.211200724,0.345672297,0.070571766,0.204158004,0.412913571,0.17334378,0.419806449,0.413853889,0.183363548,0.44306349,0.415371814,0.16272358,0.391754025,0.416338509,0.172876681,0.415231062,14.44345393,3.21945382,0.22290055,14.48846566,3.1394941,0.216689205,2.6364631,1.176036085,0.446065824,2.734304406,1.263815097,0.462207168,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_11_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.267239464,0.538664039,2.015660525,4.697646146,39.36444064,0.788048667,1.37493258,1.744730545,3.550507378,24.92920692,0.127495145,0.304568541,2.38886383,6.402393841,72.78726978,0.141464046,0.360406197,2.547687613,7.053270772,88.15677951,0.397690547,0.866972823,2.180018683,5.556615306,58.17006316,0.391410208,0.854691599,2.183621127,5.420356236,53.29399657,0.327915295,1.151569491,0.191928248,3.768226343,0.25121509,0.3244981,0.181105838,1.594168262,0.725537243,0.221571669,0.453321541,0.009436176,1.150597757,1.152540475,0.191766293,0.192090079,3.941438089,3.486223749,0.262762539,0.232414917,0.322892277,0.326085271,0.146954608,0.148407802,1.62270481,1.545803706,0.905648798,0.862729475,0.227264416,0.212252498,0.526301703,0.505568639,0.009005429,0.009866201,11043.60326,110.0441261,100.3561358,0.523022762,0.327369516,0.064881975,0.198191864,0.171819578,0.025691646,0.149526882,4.063310237,0.578880185,0.14246517,15.86538302,10.22757066,0.644646943,4.730483557,2.065960621,0.436733496,0.329003903,0.061862412,0.188029417,0.328812324,0.062245032,0.189302614,0.172403144,0.024437971,0.141748987,0.172295441,0.024660851,0.143131188,4.076255581,0.550869911,0.135141161,4.073933011,0.55517703,0.136275444,15.86637413,10.22792855,0.644629231,15.8643927,10.22721293,0.644664635,4.731159044,2.066447932,0.436774142,4.729808615,2.065473324,0.436692791,0.377028018,0.186258436,0.494017493,0.274814139,0.128392915,0.467199086,0.250444727,0.121042349,0.483309635,16.3724335,8.304061806,0.507197773,4.479228044,2.279800665,0.508971779,0.373023412,0.187799073,0.503451169,0.380677124,0.184758374,0.485341415,0.278406443,0.136794578,0.491348464,0.271540734,0.120121722,0.442370914,0.252349153,0.128589576,0.509570072,0.248709362,0.113698577,0.45715439,16.19252243,8.377413428,0.517363089,16.53637335,8.232802415,0.497860216,4.16164645,2.293580815,0.551123418,4.768617016,2.223163717,0.466207227,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_10_NL_D_RAW_AOB,animals_on_background,NL,D,colour_defence_2024
0.190629098,0.363183167,1.90518221,4.639974379,37.05979269,0.856366233,1.445239729,1.687642124,2.880489066,15.161994,0.095513351,0.222516984,2.329695089,6.473894179,72.87966513,0.097708323,0.239614855,2.452348459,6.726164734,73.1304348,0.430160958,0.907072332,2.108681218,4.317926891,30.26942377,0.427254515,0.936929117,2.192906296,4.694960933,35.70571153,0.391627211,2.075167814,0.691722605,1.29378626,0.431262087,0.776054219,0.706394993,0.395113795,0.359648075,0.561492346,0.533021534,0.032820527,2.075624111,2.074711147,0.691874704,0.691570382,1.280391478,1.306756609,0.426797159,0.435585536,0.776372852,0.775735051,0.706685025,0.706104472,0.383859763,0.405686794,0.349404214,0.369272034,0.559335931,0.563577959,0.528044619,0.537688253,0.032204801,0.033435409,868.7345463,30.051271,28.90841276,0.509691862,0.164216814,0.045639439,0.277921841,0.205804951,0.023211653,0.112784717,5.039314412,0.53572028,0.106308167,12.52084554,6.128825521,0.489489748,2.145319284,1.596001297,0.743945812,0.164550642,0.045407423,0.275948014,0.16454495,0.045381441,0.275799659,0.206044051,0.022192769,0.107708854,0.206070649,0.02209747,0.107232497,5.043930707,0.516179898,0.102336834,5.04456468,0.514372904,0.101965766,12.52195296,6.129659025,0.489513021,12.51973823,6.127991687,0.489466439,2.145436009,1.595991084,0.743900577,2.14520257,1.596011497,0.743991043,0.220393415,0.040093953,0.181919924,0.075662346,0.171106472,2.261448144,0.082296035,0.134186723,1.630536909,8.975024598,1.728727531,0.192615353,1.159971598,1.087986369,0.937942249,0.219858741,0.039228153,0.178424353,0.220907705,0.040899566,0.185143231,0.073428881,0.168057725,2.288714223,0.077810655,0.173947998,2.235529275,0.080547252,0.131803636,1.636351732,0.083978143,0.136407956,1.624326895,8.951980206,1.690388155,0.188828406,8.997190381,1.764393532,0.196104946,1.145764628,1.068584316,0.932638598,1.173636902,1.106069445,0.942428994,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_6_NB_D_RAW_AO,animals_only,NB,D,colour_defence_2024
0.304481389,0.525224132,1.724979428,3.085692866,19.24891732,0.87641418,1.632183157,1.86234225,4.243513649,33.58651251,0.14922693,0.310961741,2.083817852,4.356438331,34.4863304,0.158106702,0.337864024,2.136936759,4.572170314,37.77945161,0.447148788,0.976725361,2.184340844,5.525338906,55.89890349,0.430131904,1.013825839,2.357011491,6.895323772,82.18468912,0.43070044,2.213499644,0.276687455,3.691887418,0.131853122,1.02346804,0.492184089,1.64653039,0.559200038,0.204270289,0.525692064,0.027080298,2.214429347,2.212569972,0.276803668,0.276571247,3.496014951,3.873187353,0.124857677,0.13832812,1.024137136,1.022793944,0.347820805,0.361001386,1.605385501,1.678165455,0.772027234,0.807026993,0.200830673,0.207449683,0.559924019,0.58401419,0.026442667,0.027716396,1291.553713,36.81766754,35.07972665,0.512086258,0.19057858,0.061902842,0.324815316,0.180810751,0.030285656,0.167499196,4.321219356,0.69818432,0.161571136,24.46570734,11.53528819,0.471488032,4.961899638,3.228599892,0.650678193,0.192038083,0.06059268,0.315524291,0.192081319,0.060472395,0.31482705,0.181689187,0.029082613,0.160067937,0.181722505,0.029030485,0.159751733,4.34020337,0.672324257,0.154906164,4.341143073,0.670769921,0.154514585,24.46619339,11.53753584,0.471570532,24.46522182,11.53304256,0.471405599,4.961855621,3.228487227,0.650661259,4.961943606,3.228712428,0.650695108,0.263001449,0.091593206,0.348261223,0.162966759,0.104690051,0.642401258,0.160176928,0.101166234,0.63159055,10.8969487,4.184079513,0.383967992,2.075460114,1.778095304,0.856723428,0.260899925,0.089296761,0.342264417,0.265001574,0.09398805,0.354669778,0.160908151,0.10506677,0.652961143,0.16492604,0.104632913,0.634423244,0.156872039,0.100283084,0.639266785,0.163322354,0.102229264,0.625935528,10.79817199,4.06156587,0.376134579,10.99095941,4.309318503,0.392078466,1.975072884,1.717849454,0.869765094,2.171003645,1.834204413,0.844864732,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_5_NB_D_RAW_AO,animals_only,NB,D,colour_defence_2024
0.211570618,0.41806864,1.976024095,5.254786343,45.6381272,0.898615869,1.645523964,1.831176168,4.180678386,30.02956454,0.104354388,0.246743256,2.364474182,7.232662208,89.47173991,0.109278192,0.271485498,2.484352037,7.233948942,83.94337528,0.461048032,1.025264379,2.223769125,5.928119778,59.88419091,0.437820279,1.019570453,2.328741957,6.421166732,66.72135108,0.48657871,1.426874701,0.28537494,2.29016487,0.229016487,0.603378236,0.374899977,1.320180207,0.600839906,0.257195714,0.487869941,0.022139281,1.425902031,1.427844003,0.285180406,0.285568801,2.099659945,2.500884314,0.209965994,0.250088431,0.603250487,0.603496141,0.274551128,0.27466293,1.244288566,1.38869589,0.773119954,0.86284527,0.2475732,0.267828616,0.523835541,0.5687541,0.022226944,0.022051774,1950.880372,43.99043977,44.34782609,0.497977172,0.213161055,0.056505096,0.265081705,0.153480318,0.02229731,0.145277979,3.666650302,0.53256745,0.145246316,21.16112797,8.746042994,0.413307032,3.802627208,1.915598016,0.503756459,0.21492149,0.054688106,0.254456204,0.214853458,0.054709857,0.254638012,0.15380061,0.021216687,0.137949305,0.153880885,0.021006476,0.136511278,3.671207131,0.507637124,0.138275261,3.673313204,0.503909748,0.137181264,21.16440133,8.746024214,0.413242221,21.15786101,8.746060211,0.413371664,3.802178253,1.915437366,0.503773689,3.803075287,1.915758208,0.503739228,0.315581448,0.085244422,0.27011861,0.164725191,0.205555376,1.247868493,0.176307169,0.171721783,0.973992061,13.18144023,3.925327364,0.297791994,2.222213479,1.795284413,0.807881165,0.316046258,0.082063743,0.259657379,0.315113776,0.088326386,0.280299983,0.149407016,0.195269391,1.306962658,0.180137669,0.214169167,1.188919385,0.16336641,0.163141852,0.998625429,0.189327594,0.178882326,0.944829656,13.19452344,3.784915422,0.28685503,13.16827648,4.061659903,0.308442787,2.107960883,1.739413303,0.825163938,2.337169438,1.841767327,0.788033292,animal,2cm,Goniobranchus alius,58_GoniobranchusAureopurpureus_4_NB_D_RAW_AO,animals_only,NB,D,colour_defence_2024
